x,y,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,SNOW_ON_GROUND_FLAG,LOCAL_DATE,TOTAL_PRECIPITATION,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,LOCAL_MONTH,TOTAL_SNOW_FLAG,TOTAL_RAIN,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,PROVINCE_CODE,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,LOCAL_DAY,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,STATION_NAME,TOTAL_SNOW,MAX_TEMPERATURE,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG
-114.0133333,51.1225,M,2022,3031092.2022.5.20,,2022-05-20 0:00,,M,35,M,M,,,,,M,,5,,,,M,M,M,AB,,3031092,20,51,,CALGARY INTL A,0.2,,,M
-114.0133333,51.1225,M,2022,3031092.2022.5.21,,2022-05-21 0:00,0,M,,M,,M,,M,,M,,5,,0,,M,M,,AB,,3031092,21,,,CALGARY INTL A,0,,,M
-114.0133333,51.1225,,2022,3031092.2022.5.22,,2022-05-22 0:00,0,,1,,,,7.6,,,,0,5,,0,72,,,,AB,-1.5,3031092,22,41,10.4,CALGARY INTL A,0,16.6,20,
-114.0133333,51.1225,,2022,3031092.2022.5.23,,2022-05-23 0:00,0.2,,3,,,,10.1,,,,0,5,,0.2,58,,,,AB,1.5,3031092,23,53,7.9,CALGARY INTL A,0,18.7,18,
-114.0133333,51.1225,,2022,3031092.2022.5.24,,2022-05-24 0:00,0,,19,,T,,12.4,,,,0,5,,0,46,,,T,AB,7.4,3031092,24,47,5.6,CALGARY INTL A,0,17.4,31,
-114.0133333,51.1225,,2022,3031092.2022.5.25,,2022-05-25 0:00,0,,29,,,,13.6,,,,0,5,,0,54,,,,AB,7.2,3031092,25,56,4.4,CALGARY INTL A,0,20,19,
-114.0133333,51.1225,,2022,3031092.2022.5.26,,2022-05-26 0:00,0,,19,,,,12.6,,,,0,5,,0,50,,,,AB,4.8,3031092,26,39,5.4,CALGARY INTL A,0,20.3,18,
-114.0133333,51.1225,,2022,3031092.2022.5.27,,2022-05-27 0:00,0,,29,,,,15.6,,,,0,5,,0,52,,,,AB,9.7,3031092,27,58,2.4,CALGARY INTL A,0,21.5,24,
-114.0133333,51.1225,,2022,3031092.2022.5.28,,2022-05-28 0:00,0,,29,,,,13.6,,,,0,5,,0,45,,,,AB,8.1,3031092,28,37,4.4,CALGARY INTL A,0,19.1,19,
-114.0133333,51.1225,,2022,3031092.2022.5.29,,2022-05-29 0:00,0,,2,,T,,12,,,,0,5,,0,65,,,T,AB,8.2,3031092,29,53,6,CALGARY INTL A,0,15.7,31,
-114.0133333,51.1225,,2022,3031092.2022.5.30,,2022-05-30 0:00,0,,35,,T,,11.4,,,,0,5,,0,86,,,T,AB,6.9,3031092,30,49,6.6,CALGARY INTL A,0,15.9,25,
-114.0133333,51.1225,,2022,3031092.2022.5.31,,2022-05-31 0:00,0,,,,,M,10.3,M,,,0,5,,0,64,,,,AB,2.4,3031092,31,,7.7,CALGARY INTL A,0,18.1,25,
-114.0133333,51.1225,,2022,3031092.2022.6.1,,2022-06-01 0:00,0,,,,,M,13.3,M,,,0,6,,0,43,,,,AB,7.6,3031092,1,,4.7,CALGARY INTL A,0,19,19,
-114.0133333,51.1225,,2022,3031092.2022.6.2,,2022-06-02 0:00,0,,18,,,,11.7,,,,0,6,,0,66,,,,AB,2.1,3031092,2,43,6.3,CALGARY INTL A,0,21.2,20,
-114.0133333,51.1225,M,2022,3031092.2022.6.3,,2022-06-03 0:00,0,M,14,M,,,,,,M,,6,,0,,M,M,,AB,,3031092,3,55,,CALGARY INTL A,0,,,M
-114.0133333,51.1225,,2022,3031092.2022.6.4,,2022-06-04 0:00,1.2,,11,,,,15.6,,,,0,6,,1.2,92,,,,AB,9.5,3031092,4,49,2.4,CALGARY INTL A,0,21.7,42,
-114.0133333,51.1225,,2022,3031092.2022.6.5,,2022-06-05 0:00,10.9,,9,,,,11.9,,,,0,6,,10.9,96,,,,AB,7.7,3031092,5,45,6.1,CALGARY INTL A,0,16.1,67,
-114.0133333,51.1225,,2022,3031092.2022.6.6,,2022-06-06 0:00,24.2,,31,,,,13.6,,,,0,6,,24.2,96,,,,AB,9.6,3031092,6,57,4.4,CALGARY INTL A,0,17.6,60,
-114.0133333,51.1225,,2022,3031092.2022.6.7,,2022-06-07 0:00,3.8,,33,,,,12.8,,,,0,6,,3.8,96,,,,AB,8.8,3031092,7,46,5.2,CALGARY INTL A,0,16.8,49,
-114.0133333,51.1225,,2022,3031092.2022.6.8,,2022-06-08 0:00,0,,30,,,,14.4,,,,0,6,,0,81,,,,AB,6.5,3031092,8,48,3.6,CALGARY INTL A,0,22.2,25,
-114.0133333,51.1225,,2022,3031092.2022.6.9,,2022-06-09 0:00,0,,20,,,,15.5,,,,0,6,,0,72,,,,AB,7.7,3031092,9,46,2.5,CALGARY INTL A,0,23.3,21,
-114.0133333,51.1225,,2022,3031092.2022.6.10,,2022-06-10 0:00,0,,27,,,,16.6,,,,0,6,,0,67,,,,AB,9.3,3031092,10,53,1.4,CALGARY INTL A,0,23.9,17,
-114.0133333,51.1225,,2022,3031092.2022.6.11,,2022-06-11 0:00,0,,34,,T,,17.4,,,,0,6,T,0,57,,,,AB,12.7,3031092,11,48,0.6,CALGARY INTL A,0,22,32,
-114.0133333,51.1225,,2022,3031092.2022.6.12,,2022-06-12 0:00,2.8,,5,,,,13.3,,,,0,6,,2.8,84,,,,AB,7.9,3031092,12,36,4.7,CALGARY INTL A,0,18.6,47,
-114.0133333,51.1225,,2022,3031092.2022.6.13,,2022-06-13 0:00,26.1,,36,,,,12.1,,,,0,6,,26.1,94,,,,AB,9.2,3031092,13,49,5.9,CALGARY INTL A,0,15,61,
-114.0133333,51.1225,,2022,3031092.2022.6.14,,2022-06-14 0:00,34.3,,34,,,,10.2,,,,0,6,,34.3,94,,,,AB,8.1,3031092,14,93,7.8,CALGARY INTL A,0,12.3,76,
-114.0133333,51.1225,,2022,3031092.2022.6.15,,2022-06-15 0:00,1.8,,32,,,,12.7,,,,0,6,,1.8,88,,,,AB,9.2,3031092,15,82,5.3,CALGARY INTL A,0,16.1,54,
-114.0133333,51.1225,,2022,3031092.2022.6.16,,2022-06-16 0:00,0,,16,,T,,13.7,,,,0,6,,0,85,,,T,AB,8,3031092,16,45,4.3,CALGARY INTL A,0,19.3,52,
-114.0133333,51.1225,,2022,3031092.2022.6.17,,2022-06-17 0:00,1.2,,6,,,,16.4,,,,0,6,,1.2,92,,,,AB,12,3031092,17,35,1.6,CALGARY INTL A,0,20.7,62,
-114.0133333,51.1225,M,2022,3031092.2022.6.18,,2022-06-18 0:00,7.6,M,32,M,,,,,,M,,6,,7.6,,M,M,,AB,,3031092,18,47,,CALGARY INTL A,0,,,M
-114.0133333,51.1225,,2022,3031092.2022.6.19,,2022-06-19 0:00,0,,13,,T,,15.3,,,,0,6,,0,88,,,T,AB,11,3031092,19,41,2.7,CALGARY INTL A,0,19.5,40,
-114.0133333,51.1225,,2022,3031092.2022.6.20,,2022-06-20 0:00,0.8,,34,,,,14.5,,,,0,6,,0.8,80,,,,AB,9.6,3031092,20,51,3.5,CALGARY INTL A,0,19.4,47,
-114.0133333,51.1225,,2022,3031092.2022.6.21,,2022-06-21 0:00,0,,26,,,,15.3,,,,0,6,,0,85,,,,AB,7.6,3031092,21,46,2.7,CALGARY INTL A,0,23,28,
-114.0133333,51.1225,,2022,3031092.2022.6.22,,2022-06-22 0:00,0,,36,,,,19,,,,1,6,,0,82,,,,AB,11.7,3031092,22,63,0,CALGARY INTL A,0,26.3,26,
-114.0133333,51.1225,,2022,3031092.2022.6.23,,2022-06-23 0:00,14.8,,35,,,,10.3,,,,0,6,,14.8,94,,,,AB,7.2,3031092,23,51,7.7,CALGARY INTL A,0,13.3,53,
-114.0133333,51.1225,,2022,3031092.2022.6.24,,2022-06-24 0:00,2,,35,,,,11.1,,,,0,6,,2,91,,,,AB,6.9,3031092,24,71,6.9,CALGARY INTL A,0,15.2,43,
-114.0133333,51.1225,,2022,3031092.2022.6.25,,2022-06-25 0:00,0,,15,,T,,13.5,,,,0,6,,0,75,,,T,AB,7.3,3031092,25,31,4.5,CALGARY INTL A,0,19.7,30,
-114.0133333,51.1225,,2022,3031092.2022.6.26,,2022-06-26 0:00,0,,13,,,,15.6,,,,0,6,,0,73,,,,AB,7.3,3031092,26,34,2.4,CALGARY INTL A,0,23.9,20,
-114.0133333,51.1225,,2022,3031092.2022.6.27,,2022-06-27 0:00,0,,4,,,,16.6,,,,0,6,,0,82,,,,AB,8.3,3031092,27,62,1.4,CALGARY INTL A,0,24.8,33,
-114.0133333,51.1225,,2022,3031092.2022.6.28,,2022-06-28 0:00,1.4,,15,,,,16.7,,,,0,6,,1.4,93,,,,AB,10.2,3031092,28,45,1.3,CALGARY INTL A,0,23.1,49,
-114.0133333,51.1225,,2022,3031092.2022.6.29,,2022-06-29 0:00,5,,34,,,,14.5,,,,0,6,,5,87,,,,AB,10.5,3031092,29,51,3.5,CALGARY INTL A,0,18.4,43,
-114.0133333,51.1225,,2022,3031092.2022.6.30,,2022-06-30 0:00,0,,34,,T,,15.5,,,,0,6,,0,81,,,T,AB,10.1,3031092,30,37,2.5,CALGARY INTL A,0,20.8,35,
-114.0133333,51.1225,,2022,3031092.2022.7.1,,2022-07-01 0:00,17.6,,28,,,,17.2,,,,0,7,,17.6,85,,,,AB,10.8,3031092,1,49,0.8,CALGARY INTL A,0,23.5,36,
-114.0133333,51.1225,,2022,3031092.2022.7.2,,2022-07-02 0:00,1,,2,,,,13.8,,,,0,7,,1,95,,,,AB,10.6,3031092,2,33,4.2,CALGARY INTL A,0,17,64,
-114.0133333,51.1225,,2022,3031092.2022.7.3,,2022-07-03 0:00,0.6,,,,,M,12.1,M,,,0,7,,0.6,89,,,,AB,10.2,3031092,3,,5.9,CALGARY INTL A,0,13.9,70,
-114.0133333,51.1225,,2022,3031092.2022.7.4,,2022-07-04 0:00,5.7,,9,,,,12.5,,,,0,7,,5.7,97,,,,AB,10.4,3031092,4,31,5.5,CALGARY INTL A,0,14.6,79,
-114.0133333,51.1225,,2022,3031092.2022.7.5,,2022-07-05 0:00,10.4,,2,,,,15.8,,,,0,7,,10.4,98,,,,AB,9.7,3031092,5,40,2.2,CALGARY INTL A,0,21.8,37,
-114.0133333,51.1225,,2022,3031092.2022.7.6,,2022-07-06 0:00,0,,,,T,M,12.9,M,,,0,7,,0,92,,,T,AB,7.6,3031092,6,,5.1,CALGARY INTL A,0,18.1,72,
-114.0133333,51.1225,M,2022,3031092.2022.7.7,,2022-07-07 0:00,17,M,8,,,,,,,M,,7,,17,95,M,M,,AB,,3031092,7,104,,CALGARY INTL A,0,,50,
-114.0133333,51.1225,M,2022,3031092.2022.7.8,,2022-07-08 0:00,0,M,15,,,,,,,M,,7,,0,79,M,M,,AB,,3031092,8,86,,CALGARY INTL A,0,,36,
-114.0133333,51.1225,,2022,3031092.2022.7.9,,2022-07-09 0:00,0.2,,27,,,,18.9,,,,0.9,7,,0.2,63,,,,AB,11.9,3031092,9,46,0,CALGARY INTL A,0,25.8,29,
-114.0133333,51.1225,,2022,3031092.2022.7.10,,2022-07-10 0:00,0.4,,29,,,,17.9,,,,0,7,,0.4,69,,,,AB,11.4,3031092,10,48,0.1,CALGARY INTL A,0,24.4,22,
-114.0133333,51.1225,,2022,3031092.2022.7.11,,2022-07-11 0:00,0,,16,,,,18,,,,0,7,,0,63,,,,AB,11,3031092,11,45,0,CALGARY INTL A,0,25,34,
-114.0133333,51.1225,,2022,3031092.2022.7.12,,2022-07-12 0:00,0,,17,,,,21.9,,,,3.9,7,,0,69,,,,AB,13.7,3031092,12,49,0,CALGARY INTL A,0,30.1,13,
-114.0133333,51.1225,,2022,3031092.2022.7.13,,2022-07-13 0:00,0,,34,,,,18.3,,,,0.3,7,,0,81,,,,AB,12.1,3031092,13,45,0,CALGARY INTL A,0,24.5,41,
-114.0133333,51.1225,M,2022,3031092.2022.7.14,,2022-07-14 0:00,,M,12,,M,,,,,M,,7,M,,86,M,M,M,AB,,3031092,14,37,,CALGARY INTL A,,,26,
-114.0133333,51.1225,,2022,3031092.2022.7.15,,2022-07-15 0:00,0,,16,,,,21.3,,,,3.3,7,,0,69,,,,AB,12.5,3031092,15,41,0,CALGARY INTL A,0,30,22,
-114.0133333,51.1225,M,2022,3031092.2022.7.16,,2022-07-16 0:00,0,M,7,M,,,,,,M,,7,,0,,M,M,,AB,,3031092,16,37,,CALGARY INTL A,0,,,M
-114.0133333,51.1225,,2022,3031092.2022.7.17,,2022-07-17 0:00,0,,8,,,,19.5,,,,1.5,7,,0,83,,,,AB,15.2,3031092,17,36,0,CALGARY INTL A,0,23.8,46,
-114.0133333,51.1225,,2022,3031092.2022.7.18,,2022-07-18 0:00,3,,23,,,,16.4,,,,0,7,,3,89,,,,AB,12.9,3031092,18,57,1.6,CALGARY INTL A,0,19.8,51,
-114.0133333,51.1225,,2022,3031092.2022.7.19,,2022-07-19 0:00,0,,2,,,,21.4,,,,3.4,7,,0,73,,,,AB,13.8,3031092,19,50,0,CALGARY INTL A,0,28.9,17,
-114.0133333,51.1225,,2022,3031092.2022.7.20,,2022-07-20 0:00,0,,13,,,,17.6,,,,0,7,,0,73,,,,AB,9.6,3031092,20,34,0.4,CALGARY INTL A,0,25.5,40,
-114.0133333,51.1225,,2022,3031092.2022.7.21,,2022-07-21 0:00,0,,14,,,,19.7,,,,1.7,7,,0,85,,,,AB,11.2,3031092,21,42,0,CALGARY INTL A,0,28.2,29,
-114.0133333,51.1225,,2022,3031092.2022.7.22,,2022-07-22 0:00,0.8,,33,,,,17.7,,,,0,7,,0.8,84,,,,AB,12.3,3031092,22,47,0.3,CALGARY INTL A,0,23.1,43,
-114.0133333,51.1225,,2022,3031092.2022.7.23,,2022-07-23 0:00,0,,11,,,,18.5,,,,0.5,7,,0,90,,,,AB,11.5,3031092,23,39,0,CALGARY INTL A,0,25.4,41,
-114.0133333,51.1225,,2022,3031092.2022.7.24,,2022-07-24 0:00,0,,35,,,,19.8,,,,1.8,7,,0,90,,,,AB,12.5,3031092,24,32,0,CALGARY INTL A,0,27.1,29,
-114.0133333,51.1225,,2022,3031092.2022.7.25,,2022-07-25 0:00,1.4,,5,,,,17.6,,,,0,7,,1.4,91,,,,AB,13.3,3031092,25,33,0.4,CALGARY INTL A,0,21.9,52,
-114.0133333,51.1225,,2022,3031092.2022.7.26,,2022-07-26 0:00,0,,,,,M,19.2,M,,,1.2,7,,0,83,,,,AB,14,3031092,26,,0,CALGARY INTL A,0,24.4,42,
-114.0133333,51.1225,,2022,3031092.2022.7.27,,2022-07-27 0:00,0,,3,,,,21.8,,,,3.8,7,,0,82,,,,AB,15,3031092,27,39,0,CALGARY INTL A,0,28.6,35,
-114.0133333,51.1225,,2022,3031092.2022.7.28,,2022-07-28 0:00,0,,13,,,,22.9,,,,4.9,7,,0,81,,,,AB,14.8,3031092,28,42,0,CALGARY INTL A,0,30.9,33,
-114.0133333,51.1225,,2022,3031092.2022.7.29,,2022-07-29 0:00,2.8,,30,,,,23.5,,,,5.5,7,,2.8,81,,,,AB,15.3,3031092,29,68,0,CALGARY INTL A,0,31.7,34,
-114.0133333,51.1225,,2022,3031092.2022.7.30,,2022-07-30 0:00,3.2,,35,,,,21.8,,,,3.8,7,,3.2,89,,,,AB,15.3,3031092,30,57,0,CALGARY INTL A,0,28.2,30,
-114.0133333,51.1225,,2022,3031092.2022.7.31,,2022-07-31 0:00,0,,2,,,,21.7,,,,3.7,7,,0,94,,,,AB,13.5,3031092,31,39,0,CALGARY INTL A,0,29.8,36,
-114.0133333,51.1225,,2022,3031092.2022.8.1,,2022-08-01 0:00,0,,1,,,,22.4,,,,4.4,8,,0,97,,,,AB,14.1,3031092,1,74,0,CALGARY INTL A,0,30.7,36,
-114.0133333,51.1225,,2022,3031092.2022.8.2,,2022-08-02 0:00,0.2,,34,,,,18.8,,,,0.8,8,,0.2,78,,,,AB,13.7,3031092,2,51,0,CALGARY INTL A,0,23.8,33,
-114.0133333,51.1225,,2022,3031092.2022.8.3,,2022-08-03 0:00,0,,1,,,,21,,,,3,8,,0,85,,,,AB,13.8,3031092,3,33,0,CALGARY INTL A,0,28.2,20,
-114.0133333,51.1225,,2022,3031092.2022.8.4,,2022-08-04 0:00,0,,35,,T,,16.2,,,,0,8,,0,100,,,T,AB,10.5,3031092,4,51,1.8,CALGARY INTL A,0,21.9,49,
-114.0133333,51.1225,,2022,3031092.2022.8.5,,2022-08-05 0:00,0,,33,,,,13.7,,,,0,8,,0,75,,,,AB,8.7,3031092,5,52,4.3,CALGARY INTL A,0,18.7,38,
-114.0133333,51.1225,,2022,3031092.2022.8.6,,2022-08-06 0:00,0,,18,,,,16.7,,,,0,8,,0,73,,,,AB,7.3,3031092,6,40,1.3,CALGARY INTL A,0,26.1,23,
-114.0133333,51.1225,,2022,3031092.2022.8.7,,2022-08-07 0:00,0,,16,,,,21.7,,,,3.7,8,,0,58,,,,AB,13.4,3031092,7,32,0,CALGARY INTL A,0,30,24,
-114.0133333,51.1225,,2022,3031092.2022.8.8,,2022-08-08 0:00,0,,2,,,,21.7,,,,3.7,8,,0,54,,,,AB,14,3031092,8,49,0,CALGARY INTL A,0,29.3,20,
-114.0133333,51.1225,,2022,3031092.2022.8.9,,2022-08-09 0:00,0,,15,,T,,20.6,,,,2.6,8,,0,62,,,T,AB,13.7,3031092,9,46,0,CALGARY INTL A,0,27.5,25,
-114.0133333,51.1225,,2022,3031092.2022.8.10,,2022-08-10 0:00,0,,16,,T,,22.1,,,,4.1,8,,0,60,,,T,AB,16.4,3031092,10,32,0,CALGARY INTL A,0,27.7,37,
-114.0133333,51.1225,,2022,3031092.2022.8.11,,2022-08-11 0:00,0,,2,,,,23.7,,,,5.7,8,,0,78,,,,AB,15.6,3031092,11,54,0,CALGARY INTL A,0,31.7,25,
-114.0133333,51.1225,,2022,3031092.2022.8.12,,2022-08-12 0:00,5.6,,36,,,,22.9,,,,4.9,8,,5.6,71,,,,AB,14.2,3031092,12,59,0,CALGARY INTL A,0,31.6,22,
-114.0133333,51.1225,,2022,3031092.2022.8.13,,2022-08-13 0:00,0,,21,,T,,22.4,,,,4.4,8,,0,77,,,T,AB,14,3031092,13,39,0,CALGARY INTL A,0,30.7,19,
-114.0133333,51.1225,,2022,3031092.2022.8.14,,2022-08-14 0:00,0,,34,,,,20.4,,,,2.4,8,,0,72,,,,AB,12.4,3031092,14,43,0,CALGARY INTL A,0,28.4,22,
-114.0133333,51.1225,,2022,3031092.2022.8.15,,2022-08-15 0:00,0,,,,,M,19.6,M,,,1.6,8,,0,74,,,,AB,12.2,3031092,15,,0,CALGARY INTL A,0,27,29,
-114.0133333,51.1225,,2022,3031092.2022.8.16,,2022-08-16 0:00,0,,36,,,,20.7,,,,2.7,8,,0,80,,,,AB,10.3,3031092,16,59,0,CALGARY INTL A,0,31.1,18,
-114.0133333,51.1225,,2022,3031092.2022.8.17,,2022-08-17 0:00,0,,6,,,,20.2,,,,2.2,8,,0,83,,,,AB,13.1,3031092,17,33,0,CALGARY INTL A,0,27.3,33,
-114.0133333,51.1225,,2022,3031092.2022.8.18,,2022-08-18 0:00,0,,11,,,,21.4,,,,3.4,8,,0,80,,,,AB,11.7,3031092,18,42,0,CALGARY INTL A,0,31,25,
-114.0133333,51.1225,,2022,3031092.2022.8.19,,2022-08-19 0:00,0,,13,,,,23.8,,,,5.8,8,,0,64,,,,AB,15.8,3031092,19,48,0,CALGARY INTL A,0,31.7,20,
-114.0133333,51.1225,,2022,3031092.2022.8.20,,2022-08-20 0:00,0,,,,T,M,21.2,M,,,3.2,8,,0,70,,,T,AB,15.1,3031092,20,,0,CALGARY INTL A,0,27.2,35,
-114.0133333,51.1225,,2022,3031092.2022.8.21,,2022-08-21 0:00,3.2,,35,,,,20.7,,,,2.7,8,,3.2,95,,,,AB,15.1,3031092,21,39,0,CALGARY INTL A,0,26.2,41,
-114.0133333,51.1225,,2022,3031092.2022.8.22,,2022-08-22 0:00,8.6,,28,,,,20.1,,,,2.1,8,,8.6,99,,,,AB,12.8,3031092,22,75,0,CALGARY INTL A,0,27.4,46,
-114.0133333,51.1225,,2022,3031092.2022.8.23,,2022-08-23 0:00,1.9,,28,,,,16.6,,,,0,8,,1.9,90,,,,AB,14.9,3031092,23,49,1.4,CALGARY INTL A,0,18.2,65,
-114.0133333,51.1225,,2022,3031092.2022.8.24,,2022-08-24 0:00,0,,14,,,,18.9,,,,0.9,8,,0,99,,,,AB,13,3031092,24,36,0,CALGARY INTL A,0,24.7,39,
-114.0133333,51.1225,,2022,3031092.2022.8.25,,2022-08-25 0:00,0,,14,,,,17.7,,,,0,8,,0,91,,,,AB,10.6,3031092,25,36,0.3,CALGARY INTL A,0,24.8,45,
-114.0133333,51.1225,,2022,3031092.2022.8.26,,2022-08-26 0:00,0,,29,,,,19.6,,,,1.6,8,,0,96,,,,AB,11.7,3031092,26,62,0,CALGARY INTL A,0,27.5,33,
-114.0133333,51.1225,,2022,3031092.2022.8.27,,2022-08-27 0:00,10.6,,32,,,,15.4,,,,0,8,,10.6,88,,,,AB,10.7,3031092,27,64,2.6,CALGARY INTL A,0,20.1,57,
-114.0133333,51.1225,,2022,3031092.2022.8.28,,2022-08-28 0:00,0,,28,,T,,16.5,,,,0,8,,0,66,,,T,AB,10.5,3031092,28,40,1.5,CALGARY INTL A,0,22.4,27,
-114.0133333,51.1225,,2022,3031092.2022.8.29,,2022-08-29 0:00,0,,27,,,,18.6,,,,0.6,8,,0,63,,,,AB,9.4,3031092,29,43,0,CALGARY INTL A,0,27.7,29,
-114.0133333,51.1225,,2022,3031092.2022.8.30,,2022-08-30 0:00,0,,,,,M,21.6,M,,,3.6,8,,0,71,,,,AB,12.6,3031092,30,,0,CALGARY INTL A,0,30.5,26,
-114.0133333,51.1225,,2022,3031092.2022.8.31,,2022-08-31 0:00,0,,27,,,,23.3,,,,5.3,8,,0,70,,,,AB,14.5,3031092,31,33,0,CALGARY INTL A,0,32,18,
-114.0133333,51.1225,,2022,3031092.2022.9.1,,2022-09-01 0:00,0,,5,,,,21,,,,3,9,,0,54,,,,AB,15.2,3031092,1,37,0,CALGARY INTL A,0,26.8,31,
-114.0133333,51.1225,,2022,3031092.2022.9.2,,2022-09-02 0:00,0,,18,,,,20.6,,,,2.6,9,,0,71,,,,AB,10.6,3031092,2,35,0,CALGARY INTL A,0,30.5,19,
-114.0133333,51.1225,,2022,3031092.2022.9.3,,2022-09-03 0:00,0,,,,,M,22.3,M,,,4.3,9,,0,69,,,,AB,11.9,3031092,3,,0,CALGARY INTL A,0,32.7,16,
-114.0133333,51.1225,,2022,3031092.2022.9.4,,2022-09-04 0:00,0,,28,,,,24.4,,,,6.4,9,,0,47,,,,AB,17,3031092,4,49,0,CALGARY INTL A,0,31.8,14,
-114.0133333,51.1225,,2022,3031092.2022.9.5,,2022-09-05 0:00,0,,35,,,,17.3,,,,0,9,,0,69,,,,AB,10.9,3031092,5,53,0.7,CALGARY INTL A,0,23.7,29,
-114.0133333,51.1225,,2022,3031092.2022.9.6,,2022-09-06 0:00,0,,14,,,,14.3,,,,0,9,,0,79,,,,AB,5.5,3031092,6,47,3.7,CALGARY INTL A,0,23.1,31,
-114.0133333,51.1225,,2022,3031092.2022.9.7,,2022-09-07 0:00,0,,2,,,,19.3,,,,1.3,9,,0,78,,,,AB,9.1,3031092,7,55,0,CALGARY INTL A,0,29.4,18,
-114.0133333,51.1225,,2022,3031092.2022.9.8,,2022-09-08 0:00,1.2,,35,,,,13.1,,,,0,9,,1.2,72,,,,AB,9.3,3031092,8,40,4.9,CALGARY INTL A,0,16.8,40,
-114.0133333,51.1225,,2022,3031092.2022.9.9,,2022-09-09 0:00,1.8,,32,,,,11.5,,,,0,9,,1.8,89,,,,AB,6.4,3031092,9,52,6.5,CALGARY INTL A,0,16.5,32,
-114.0133333,51.1225,,2022,3031092.2022.9.10,,2022-09-10 0:00,0,,,,,M,15,M,,,0,9,,0,76,,,,AB,4,3031092,10,,3,CALGARY INTL A,0,26,19,
-114.0133333,51.1225,,2022,3031092.2022.9.11,,2022-09-11 0:00,0,,29,,,,18.8,,,,0.8,9,,0,55,,,,AB,8.7,3031092,11,40,0,CALGARY INTL A,0,28.9,12,
-114.0133333,51.1225,,2022,3031092.2022.9.12,,2022-09-12 0:00,0,,17,,T,,15.6,,,,0,9,,0,65,,,T,AB,11.1,3031092,12,39,2.4,CALGARY INTL A,0,20,28,
-114.0133333,51.1225,,2022,3031092.2022.9.13,,2022-09-13 0:00,0,,20,,T,,15.2,,,,0,9,,0,78,,,T,AB,10.2,3031092,13,32,2.8,CALGARY INTL A,0,20.1,42,
-114.0133333,51.1225,,2022,3031092.2022.9.14,,2022-09-14 0:00,0,,1,,,,15.3,,,,0,9,,0,80,,,,AB,9.5,3031092,14,32,2.7,CALGARY INTL A,0,21.1,34,
-114.0133333,51.1225,,2022,3031092.2022.9.15,,2022-09-15 0:00,0,,,,,M,15.2,M,,,0,9,,0,80,,,,AB,7.5,3031092,15,,2.8,CALGARY INTL A,0,22.9,25,
-114.0133333,51.1225,,2022,3031092.2022.9.16,,2022-09-16 0:00,0,,,,,M,15,M,,,0,9,,0,75,,,,AB,7.8,3031092,16,,3,CALGARY INTL A,0,22.1,28,
-114.0133333,51.1225,,2022,3031092.2022.9.17,,2022-09-17 0:00,0,,31,,,,12.3,,,,0,9,,0,77,,,,AB,6.7,3031092,17,45,5.7,CALGARY INTL A,0,17.8,32,
-114.0133333,51.1225,,2022,3031092.2022.9.18,,2022-09-18 0:00,0,,,,,M,10.4,M,,,0,9,,0,78,,,,AB,2.5,3031092,18,,7.6,CALGARY INTL A,0,18.3,29,
-114.0133333,51.1225,,2022,3031092.2022.9.19,,2022-09-19 0:00,7.8,,35,,,,8.4,,,,0,9,,7.8,90,,,,AB,4.1,3031092,19,59,9.6,CALGARY INTL A,0,12.7,53,
-114.0133333,51.1225,,2022,3031092.2022.9.20,,2022-09-20 0:00,0,,33,,,,7.7,,,,0,9,,0,81,,,,AB,1.6,3031092,20,34,10.3,CALGARY INTL A,0,13.7,33,
-114.0133333,51.1225,,2022,3031092.2022.9.21,,2022-09-21 0:00,0,,16,,,,8.3,,,,0,9,,0,86,,,,AB,-0.1,3031092,21,51,9.7,CALGARY INTL A,0,16.7,35,
-114.0133333,51.1225,,2022,3031092.2022.9.22,,2022-09-22 0:00,0,,18,,,,10.8,,,,0,9,,0,83,,,,AB,4,3031092,22,35,7.2,CALGARY INTL A,0,17.5,45,
-114.0133333,51.1225,,2022,3031092.2022.9.23,,2022-09-23 0:00,0,,28,,,,12.5,,,,0,9,,0,79,,,,AB,5.3,3031092,23,53,5.5,CALGARY INTL A,0,19.6,27,
-114.0133333,51.1225,,2022,3031092.2022.9.24,,2022-09-24 0:00,0,,31,,,,15.8,,,,0,9,,0,46,,,,AB,9.8,3031092,24,44,2.2,CALGARY INTL A,0,21.7,19,
-114.0133333,51.1225,,2022,3031092.2022.9.25,,2022-09-25 0:00,0,,,,,M,13.4,M,,,0,9,,0,65,,,,AB,3.9,3031092,25,,4.6,CALGARY INTL A,0,22.9,22,
